Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
43,1.0166405057907104,0.03049347087740898,0.2829682004451752,0.30015901565551756,19.96938317127875,0.5238752281665802
44,0.9979165077209473,0.03051999509334564,0.33272855281829833,0.3356919777393341,19.881928041069543,0.521331624686718
45,1.002708077430725,0.029508314654231073,0.29261808276176454,0.29575788736343384,18.816614315409097,0.4935989330708981
46,0.9949829721450806,0.03021116927266121,0.22408420145511626,0.21933255553245545,20.37068898307151,0.517518843114376
47,1.003425714969635,0.030699742734432222,0.1986927145719528,0.20131589889526366,20.451192910130406,0.518568579852581
48,0.9944304275512695,0.02991592273116112,0.23147026419639588,0.23322243332862855,19.959729300372842,0.5240671667456627
49,1.007556438446045,0.02869102269411087,0.3044634413719177,0.3144448518753052,20.092648449564514,0.5102371636033058
50,1.0119985723495484,0.02963513642549515,0.34190719604492187,0.3509141254425049,18.912022534587194,0.5215098878741264
51,0.9988701605796814,0.03006968483328819,0.3328380465507507,0.3340317678451538,20.233626202681858,0.5278673815727234
52,1.0087420225143433,0.027257730662822725,0.2914605438709259,0.30059075832366944,20.478048371058463,0.5173759222030639
53,1.0139131593704223,0.02935388632118702,0.2708641564846039,0.29506651520729066,20.64454418733852,0.540302169919014
54,0.9858183336257934,0.029284492805600165,0.24525926351547242,0.2395136022567749,20.176704789483416,0.5265294948220253
55,0.9981023693084716,0.029206048548221588,0.374916318655014,0.37307150721549986,20.100354574170048,0.5004521003365516
56,0.9995628094673157,0.029001296907663347,0.3366283082962036,0.3458968496322632,18.23144793693246,0.5346773344278336
57,1.0009917211532593,0.02895236536860466,0.43233959436416625,0.43638423442840574,20.64443078653207,0.5196028235554695
58,0.9997150659561157,0.030032455176115035,0.5347709560394287,0.5350702810287475,20.135647275060347,0.5123466119170189
59,1.003319845199585,0.027586593478918075,0.49371901750564573,0.495774861574173,20.80682216781744,0.5389667114615441
60,0.9953130102157592,0.02868175655603409,0.43667394399642945,0.44295606851577757,20.067242151381258,0.5272508636116982
61,1.0109170150756837,0.029573954716324805,0.43278165340423586,0.4400841498374939,20.763751070096518,0.5248280856013298
62,0.9986544752120972,0.029555751383304595,0.4422416925430298,0.4395295071601868,20.737110244460762,0.5264711871743202
63,1.0000872278213502,0.028388585299253463,0.46055026769638063,0.46155184507369995,20.765005638376273,0.5305508378148079
64,0.9956094646453857,0.027548146396875382,0.39979321241378785,0.3991689932346344,20.286946935716593,0.5285984498262405
65,0.9963033771514893,0.02806078776717186,0.3760148811340332,0.37687318086624144,20.72674198764951,0.5320171296596528
66,0.9993638825416565,0.02720311999320984,0.3805424976348877,0.38584906578063966,20.613816493023073,0.5220494017004966
67,0.9966864323616028,0.02882716804742813,0.5746647000312806,0.5773545408248901,20.846039569288553,0.536579376757145
68,1.0009675312042237,0.02848430208861828,0.5660501420497894,0.5721760988235474,20.40677636575492,0.5237042084336281
69,1.0007417798042297,0.02798264317214489,0.5457933330535889,0.5486542391777038,20.780438955897562,0.5281442987918854
70,1.0021333336830138,0.026785017848014833,0.5191451013088226,0.5254443764686585,19.858200528015328,0.5175529059767723
71,1.005834937095642,0.02834185630083084,0.4966911792755127,0.5043282556533814,20.515932906781988,0.5259011724591255
72,1.0045212364196778,0.027442038506269455,0.570371789932251,0.574502215385437,20.666713205499843,0.5240531411767005
73,0.9959276819229126,0.027574494108557702,0.6041455864906311,0.6034291791915893,20.106923141749764,0.5177801343798637
74,1.0117483949661255,0.028137912005186082,0.5852526009082795,0.5974983549118043,20.660126459517766,0.5129044169187545
75,1.0071276926994324,0.027391955703496933,0.5371590662002563,0.5465146708488464,20.6700920020948,0.5369225963950157
76,1.0159558391571044,0.028180727362632753,0.532796573638916,0.5527942609786988,20.971457043592167,0.5367367470264435
77,1.000871205329895,0.028358102291822434,0.4854840087890625,0.4855626428127289,20.628497853321043,0.5323063465952873
78,1.0009736919403076,0.028046292811632158,0.48377323150634766,0.4839997982978821,20.119753353691074,0.5298835840821267
79,1.002567296028137,0.02643414743244648,0.5225157332420349,0.525241334438324,20.624165981063722,0.5379419663548469
80,0.9970140862464905,0.027481151819229124,0.5480745220184327,0.5489455556869507,20.209690122959017,0.5213975211977959
81,1.0084041261672974,0.02702881395816803,0.5142310261726379,0.5205498731136322,20.481280845864926,0.5416493511199951
82,0.9928093576431274,0.026373789981007575,0.39473735094070433,0.3913958728313446,20.476917994857654,0.5323279899358749
83,0.9948047947883606,0.027937377989292144,0.3814668011665344,0.37865588307380676,20.299803069521772,0.5457132828235626
84,1.0125083017349243,0.028726102262735368,0.3576107656955719,0.3724311566352844,19.85126711472773,0.5333845609426499
85,0.9955044603347778,0.02742792569100857,0.34472808599472043,0.3434316635131836,20.55693946725299,0.5355603495240211
86,1.0056547260284423,0.02889697387814522,0.33055193662643434,0.3343383026123047,20.753538778928093,0.534575866162777
87,1.0061258339881898,0.02658275105059147,0.29098254680633545,0.2977725911140442,20.942487671119324,0.5321092280745506
88,1.0016737484931946,0.0276893749833107,0.2758991312980652,0.2791596567630768,20.921534468597823,0.5447862312197685
89,0.9950795793533325,0.025931902900338172,0.2798682928085327,0.27766292929649355,20.503949628375572,0.5503320547938347
90,0.9969966316223144,0.02834992662072182,0.33493157386779787,0.3351865530014038,20.68989708122257,0.5391617617011071
91,1.001985754966736,0.029482377618551256,0.379891060590744,0.38216392278671263,19.810111416007754,0.5308924007415772
92,0.999560112953186,0.02781582474708557,0.3256743025779724,0.3298817753791809,20.756593798256414,0.528973231613636
93,1.0014814615249634,0.027811934500932695,0.33917282104492186,0.34354730606079104,20.761587026067197,0.5320309215784073
94,0.9968559050559997,0.02824987217783928,0.36455598115921023,0.3643130135536194,19.982382066426673,0.5404173448681832
95,0.9885315084457398,0.02723289653658867,0.3259068870544434,0.32060428977012634,20.78131451587744,0.5286245223879814
96,1.0046783304214477,0.02696260333061218,0.30588899850845336,0.31176004648208616,19.59011060871973,0.5277800351381302
97,1.0057245540618895,0.02676285192370415,0.3246368217468262,0.3339518129825592,20.68484786473796,0.5426898050308228
98,0.9988402843475341,0.02735257476568222,0.322841682434082,0.32540573477745055,18.98613406761228,0.5271103170514106
99,1.0052104330062865,0.02829472631216049,0.32828842878341674,0.3341932272911072,21.008872338411226,0.5335499939322471
100,1.0061857986450196,0.026976455003023148,0.3106457781791687,0.31637688517570495,20.859491003329662,0.5353869986534119
